,feature,weight,brh_index
5610,Derek Connolly,4.343722666666666,11.0
5611,Derek Curl,-0.922162923076923,10.0
5612,Derek Dietl (voice),1.1800564,11.0
5613,Derek Drymon,3.672059733333333,11.0
5614,Derek Freda,9.122102466666666,11.0
5615,Derek Frey,4.12745555,11.0
5616,Derek Frost,3.60414678125,11.0
5617,Derek Jacobi,1.22681602,11.0
5618,Derek Luke,0.27880746105820103,9.0
5619,Derek Mears,3.4960695,11.0
5620,Derek Reynolds,6.0029443076923075,11.0
5621,Derek Richardson,15.787277916666667,11.0
5622,Derek Vinyard,0.19375635,11.0
5623,Derek Zoolander,0.6450646607142857,10.0
5624,Derice Bannock,10.061742928571428,11.0
5625,Dermot Mulroney,2.9340154572025723,18.0
5626,Derrick Borte,-0.2977272,9.0
5627,Derrick Branche,1.8506337209302326,11.0
5628,Derrick Jones,2.4661735416666666,11.0
5629,Derrick Tseng,-0.40863325,9.0
5630,Derrick Webb,-0.6350842857142858,9.0
5631,Derrin Schlesinger,3.412588380941752,11.0
5632,Dervla Kirwan,-0.8629370833333333,9.0
5633,Des McAnuff,-0.6034262612781955,10.0
5634,Desdemona,0.25068008333333336,11.0
5635,Deshawn,-0.9654216666666666,9.0
5636,Desi,0.41368415714285717,10.0
5637,Desi Collins,5.054596114754099,11.0
5638,Desmond Harrington,1.1133544936507938,10.0
5639,Despereaux (voice),-0.15204758333333335,9.0
5640,Destroyer,-0.06687798333333334,9.0
5641,Det Jackson,0.4765771714285714,11.0
5642,Det. Axel Foley,17.04447516666667,10.0
5643,Det. Bob Burke,-0.5426282631578947,9.0
5644,"Det. Buddy ""Cloudy"" Russo",21.86597611111111,11.0
5645,Det. Capt. John Book,4.72558275,11.0
5646,Det. Chuck Fowler,2.8550039411764705,11.0
5647,Det. Danny Fisher,-0.1359837,9.0
5648,Det. Donald Kimball,3.8952234285714287,11.0
5649,Det. Graham Waters,14.140009384615384,11.0
5650,Det. Hank Carver,-0.1359837,9.0
5651,Det. Hollingsworth,-0.4340565333333333,9.0
5652,Det. James Carter,1.8510957638888887,10.0
5653,Det. James Van Der Zee,3.3519421666666664,11.0
5654,Det. Jeffrey Friedman,13.9982518,11.0
5655,Det. Jim McLean,-0.119806,9.0
5656,"Det. Jimmy ""Popeye"" Doyle",21.86597611111111,11.0
5657,Det. Jimmy Shaker,2.8686585125,11.0
5658,Det. K.C. Calden,-0.31809788,9.0
5659,"Det. Lt. Edmund Jennings "" Ed "" Exley",2.6061982857142856,11.0
5660,Det. Lt. Henry Oak,0.9436533846153846,11.0
5661,Det. Maya Sunee,-0.74471598,9.0
5662,Det. Michael Bryer,1.957088,11.0
5663,Det. Milton Arbogast,38.655591190510414,11.0
5664,Det. Mulligan,7.6689728446159435,11.0
5665,Det. Nick Ruskin,1.241773074074074,11.0
5666,Det. Sgt. Deke DaSilva,2.9810718,11.0
5667,Det. Sgt. Jack Vincennes,2.6061982857142856,11.0
5668,Det. Sgt. John Taggart,17.04447516666667,10.0
5669,Det. Sgt. Matthew Fox,2.9810718,11.0
5670,Det. Sgt. Nick Tellis,0.9436533846153846,11.0
5671,Det. William 'Billy' Rosewood,17.04447516666667,10.0
5672,Dete Meserve,0.841294,11.0
5673,Detective Allen Gamble,0.70432927,11.0
5674,Detective Antonio Ri,-0.7928037111111111,9.0
5675,Detective Arroyo,1.768434181818182,11.0
5676,Detective Bill Stork (voice),2.4035858,11.0
5677,Detective Bowden,2.3583175,11.0
5678,Detective Burton,-0.16971185,9.0
5679,Detective Clarkin,38.272894307692304,11.0
5680,Detective Danny Wallace,-0.393752,9.0
5681,Detective David Mills,8.918541181818181,11.0
5682,Detective David Rae,-0.9982528,9.0
5683,Detective David Tapp,85.5930575,11.0
5684,Detective Dean,1.38275568,11.0
5685,Detective Dolly,-0.9949215,9.0
5686,Detective Dunnigan,1.3903910566037736,11.0
5687,Detective Eddie Flemming,-0.060667,9.0
5688,Detective Emily Sanders,0.284425652173913,11.0
5689,Detective Emmett Fields,0.14068273076923077,11.0
5690,Detective Fanning,2.3502198615384615,11.0
5691,Detective George Beaufort,0.16575890625,11.0
5692,Detective Hendricks,-0.8833399636363637,9.0
5693,Detective Hugo,-0.6518673055555556,9.0
5694,Detective James McParlan,-0.8,9.0
5695,Detective Jaye Winston,-0.47600966,9.0
5696,Detective John Chestnut,0.400754,11.0
5697,Detective John Felkner,-0.8703448,9.0
5698,Detective John Kimble,12.463845866666666,11.0
5699,Detective Justice,0.4142857142857143,11.0
5700,Detective Keith Frazier,3.097250088888889,11.0
5701,Detective Kenny Solomon,1.0752555479452055,11.0
5702,Detective Larry McBain,0.1602555,11.0
5703,Detective Leon Jackson,-0.060667,9.0
5704,Detective Loki,1.6549279782608695,11.0
5705,Detective Lt. William Somerset,8.918541181818181,11.0
5706,Detective Mackay,-0.9984142857142857,9.0
5707,Detective Marcus Burnett,3.772543458299595,10.0
5708,Detective Margie Francis,1.11989043,11.0
5709,Detective Marino,3.9075384615384614,11.0
5710,Detective Mark Lewis,0.129,11.0
5711,Detective Mike Barron,0.07407407407407407,11.0
5712,Detective Mike Lowrey,3.772543458299595,10.0
5713,Detective Mike Reilly,-0.527449625,9.0
5714,Detective O'Brien,1.842603464516129,11.0
5715,Detective Paretti,1.5896912708333333,11.0
5716,Detective Paul Diskant,2.27849345,11.0
5717,Detective Phoebe O'Hara,12.463845866666666,11.0
5718,Detective Rita Veder,0.4142857142857143,11.0
5719,Detective Robert Nock,15.682550571428571,11.0
5720,Detective Rydell,-0.4411764705882353,9.0
5721,Detective Sebastian,1.2873238714285715,11.0
5722,Detective Steven Sing,85.5930575,11.0
5723,Detective Ted Riley,0.2195761,11.0
5724,Detective Terry Hoitz,0.70432927,11.0
5725,Detective Thibodeaux,2.011677222222222,11.0
5726,Detective Tom Ludlow,2.27849345,11.0
5727,Detective Trupo,1.66465037,11.0
5728,Detective Vera Cruz,0.025606666666666666,11.0
5729,Detective Vukovich,11.2455,11.0
5730,Deuce Bigalow,1.4365963796791443,11.0
5731,Dev Patel,9.345886861414966,10.0
5732,Dev Saran,1.2972972972972974,11.0
5733,Devasena,1.5,11.0
5734,Deven Khote,1.72339665,11.0
5735,Devi,52.68586666666667,11.0
5736,Devlin,-0.6,9.0
5737,Devlin Adams,1.6864800875,11.0
5738,Devon Aoki,0.8697744384126983,9.0
5739,Devon Bostick,3.0000820363636365,10.0
5740,Devon Gearhart,-0.4707418666666667,9.0
5741,Devon Miles,1.87942425,11.0
5742,Devon Sawa,-0.19607380656055898,11.0
5743,Dewart,-0.3801372,9.0
5744,Dewayne,0.461333,11.0
5745,Dewdrop,-0.8884213684210527,9.0
5746,Dewey,0.67805466,11.0
5747,Dewey Cox,-0.47665282857142854,9.0
5748,Dewey Finn,2.7509414,11.0
5749,Dewey Nicks,-0.5418632142857143,9.0
5750,Dewey Riley,4.613830554166666,10.0
5751,Dex,0.2697323,10.0
5752,Dex Dogtective,-0.9988660615384616,9.0
5753,Dexter,0.8676639278093883,10.0
5754,Dexter Fletcher,1.446865813204509,10.0
5755,Dexter Mayhew,2.9592955333333335,11.0
5756,"Dexter Stanley (segment ""The Crate"")",1.628594375,11.0
5757,Dia Vandy,0.70877916,11.0
5758,Diablo Cody,0.9115855833333333,11.0
5759,Diana,4.021905796309183,10.0
5760,Diana Bang,-0.7194856363636364,9.0
5761,Diana Bracho,5.7233384,11.0
5762,Diana Christensen,5.234178157894737,11.0
5763,Diana Hardcastle,5.4188367,11.0
5764,Diana Kent,-0.390173,9.0
5765,Diana Körner,0.8181818181818182,11.0
5766,Diana Ossana,11.7174115,11.0
5767,Diana Palmer,-0.6155358,9.0
5768,Diana Prince / Wonder Woman,2.493040776,11.0
5769,Diana Rathbun,1.8423420114285713,11.0
5770,Diana Rigg,11.611460461538462,11.0
5771,Diana Ross,-0.122956125,9.0
5772,Diana Scarwid,-0.14838844499999998,10.0
5773,Diana Wayland,2.10892724,11.0
5774,Diane,1841.5611610742296,7.0
5775,Diane Arbus,-0.8642208928571429,9.0
5776,Diane Ashley,33.0,11.0
5777,Diane Booker,2.11472605,11.0
5778,Diane Decker,3.79088928,11.0
5779,Diane English,2.125471625,11.0
5780,Diane Freeling,10.42056074766355,11.0
5781,Diane Keaton,2.071176991280695,10.0
5782,Diane Kruger,0.8548548698484849,10.0
5783,Diane Lane,0.6812345372005564,10.0
5784,Diane Lerner,3.898472875,11.0
5785,Diane Lester,2.4549112592592595,11.0
5786,Diane Lodder,18.275253333333332,11.0
5787,Diane Mosley,0.19390401818181818,11.0
5788,Diane Nabatoff,0.14388977264957262,9.0
5789,Diane Venora,0.6626962888888889,10.0
5790,Dianna,-0.4527715,9.0
5791,Dianna Agron,1.4817748555555557,10.0
5792,Dianne,4.2567389,10.0
5793,Dianne Reeves,6.8,11.0
5794,Dianne Sway,1.6136713555555555,11.0
5795,Dianne Wiest,3.0913860514662406,15.0
5796,Diarmuid McKeown,-0.43210091666666667,9.0
5797,Diaval,3.2141099166666667,11.0
5798,Dick,0.5708765,11.0
5799,"Dick ""Dicky"" Eklund",2.74468036,11.0
5800,Dick Brewer,2.440511076923077,11.0
5801,Dick Clark,7.89111825,11.0
5802,Dick Grayson / Robin,1.635474208,10.0
5803,Dick Hallorann,1.3167038947368421,11.0
5804,Dick Harper,1.02026112,11.0
5805,Dick Kelly,7.180263304347826,11.0
5806,Dick Liddil,-0.5096069,9.0
5807,Dick Miller,12.916645636363636,11.0
5808,Dick Nolan,1.8883511,11.0
5809,Dick Richards,7.438095238095238,11.0
5810,Dick Ritchie,-0.01747592,9.0
5811,Dick Suskind,-0.52910156,9.0
5812,Dick Tracy,1.2072069361702127,11.0
5813,Dick Van Dyke,6.888234633333334,10.0
5814,Dickie Greenleaf,2.219956625,11.0
5815,Didi Conn,29.302295,11.0
5816,Didier,1.1039527,11.0
5817,Didier Brunner,-0.5837104348329434,10.0
5818,Die Hand,-0.8339108,9.0
5819,Diedrich Bader,1.0521711666666667,10.0
5820,Diego (voice),7.460968688865348,10.0
5821,Diego Alatriste,-0.028251916666666668,9.0
5822,Diego Boneta,-0.20775182666666667,9.0
5823,Diego Luna,2.6203514892207793,10.0
5824,Diego Ramos,0.09090909090909091,11.0
5825,Diego Rivera,3.6915395,11.0
5826,Diego Sieres,1.6346160315789473,11.0
5827,Diem Lien,-0.5084615384615384,9.0
5828,Dierdre Banks,1.1124252333333333,11.0
5829,Dieter Dengler,-0.2822857,9.0
5830,Dieter Geissler,-0.2533774814814815,9.0
5831,Dieter Von Cunth,-0.389,9.0
5832,Diggs (voice),0.3233384,11.0
5833,Dignan,-0.9199901428571429,9.0
5834,Dil,15.879855772630048,11.0
5835,Dileep Rao,2.0270297333333334,11.0
5836,Dilios,5.501698753846154,11.0
5837,Dill Penderghast,8.369038125,11.0
5838,Dillios,2.0689095545454546,11.0
5839,Dillon,2.1954709,11.0
5840,Dillon Freasier,2.08834844,11.0
5841,Dimitri (voice),1.6378178867924529,11.0
5842,Dimitri Rassam,-0.7789218823529411,9.0
5843,Dina Byrnes,5.008073545454545,11.0
5844,Dina Lake,-0.92896027,9.0
5845,Dina Meyer,5.521446262406015,10.0
5846,Dina Spybey-Waters,0.7733522586206897,11.0
5847,Dinah Manoff,3.9107426666666667,11.0
5848,Dinaz Stafford,0.6782363333333333,11.0
5849,Diner Cook (voice),1.8120292647058824,11.0
5850,Dinesh D'Souza,12.36,11.0
5851,Ding 'Dingy' Bell,5.382978723404255,11.0
5852,Ding Lianshan,15.60019067357513,11.0
5853,Dinklage,0.69445795,11.0
5854,Dino Brewster,2.0799641818181818,11.0
5855,Dino De Laurentiis,0.16623437326147966,10.0
5856,Diogo Morgado,2.081821090909091,11.0
5857,Diora Baird,0.8310254,11.0
5858,Director Josef,-0.6518673055555556,9.0
5859,Director Lamar Burgess,2.5134600588235294,11.0
5860,Dirk Bogarde,1.3068181818181819,11.0
5861,Dirk Calloway,0.8995614444444444,11.0
5862,Dirk Moran,-0.21347356051703878,9.0
5863,Dirk Pitt,-0.08254241538461539,9.0
5864,Dirty Steve Stephens,2.440511076923077,11.0
5865,Disco Cabbie,0.142075,11.0
5866,Disgusting Donald,0.5213048,11.0
5867,Disma,19.396647333333334,11.0
5868,Distinguished man,-0.416559,9.0
5869,District Attorney,1.0342161,11.0
5870,Divina Martinez,1.8315063684210526,11.0
5871,Divine,499.0,11.0
5872,Divine / Babs Johnson,499.0,11.0
5873,Divya Narendra,4.623007875,11.0
5874,Dixie Dwyer,-0.5529530862068965,9.0
5875,Dixon,0.4765771714285714,11.0
5876,Dizzy Flores,0.1544226380952381,11.0
5877,Dj Yella,6.201249678571428,11.0
5878,Django,3.25368238,11.0
5879,Django (voice),3.15815212,11.0
5880,Djimon Hounsou,0.6894187234150875,10.0
5881,Dmitri,4.8200106,11.0
5882,Dmitriy Nagiev,0.7714285714285715,11.0
5883,Doamna Radu,0.3909314846746666,11.0
5884,Doane Harrison,7.6689728446159435,11.0
5885,Dobbs,0.14711105,11.0
5886,Doc,-0.6305369230769231,9.0
5887,Doc (voice),123.24256142239135,11.0
5888,Doc Brunder,3.7511369375,11.0
5889,Doc Holliday,0.3289266968253968,10.0
5890,Doc Hudson (voice),2.849859575,11.0
5891,Doc Miles,1.6528078,10.0
5892,Doc Nagobads,1.3016324285714285,11.0
5893,Doc Stanton,-0.4817005833333333,9.0
5894,Doch atamanshi (voice) (as Liza Arzamasova),0.7714285714285715,11.0
5895,Dock Newton,1.8148148148148149,11.0
5896,Doctor,0.8573361707692307,10.0
5897,Doctor / Squidward / Angry Mob Member #2 / Doughnut / Squidasaurus Rex (voice),3.2107301621621622,11.0
5898,Doctor Doppler (voice),-0.21729917857142858,9.0
5899,Doctor James Atherton,0.7163929032258064,11.0
5900,Doctor Joseph Wanless,0.1386778,11.0
5901,Doctor Parnassus,1.1450869,11.0
5902,Doctor Robert Elliott,3.9075384615384614,11.0
5903,Doctor's Wife,-0.20620084,9.0
5904,Dodge,0.3202915342857143,10.0
5905,Dodge Blake,0.4860002,11.0
5906,Dodge Landon,4.192045,11.0
5907,Dodge Petersen,-0.0363711,9.0
5908,Dodger,9.047674,11.0
5909,Dody Goodman,7.72766675,11.0
5910,Dog Kelly,-0.420235625,9.0
5911,Dolan 37th,0.6326323333333334,11.0
5912,Dolen,1.00040184,11.0
5913,Dolly Hall,9.282132935897435,10.0
5914,Dolly Parton,0.9914753428571429,11.0
5915,Dolly Read,18.138755980861244,11.0
5916,Dolores Chanal,2.6850524375,11.0
5917,Dolores Driscoll,-0.347283,9.0
5918,Dolores Fuller,-0.6729190555555555,9.0
5919,Dolores Heredia,-0.8240748,9.0
5920,Dolores Solitano,8.797081619047619,11.0
5921,Dolores „Lolita“ Haze,3.625,11.0
5922,Dolph Lundgren,0.7115377283333333,10.0
5923,Dom Cobb,4.159579775,11.0
5924,Dom DeLuise,1.6361306193362193,10.0
5925,Dom Woganowski,15.081941347826087,11.0
5926,Domhnall Gleeson,2.0387767011137012,9.0
5927,Dominic,3.047726733333333,10.0
5928,Dominic Badguy,0.6076658,11.0
5929,Dominic Cooper,1.3578101001788407,9.0
5930,Dominic Foy,0.4630699,11.0
5931,Dominic Greene,1.930453635,11.0
5932,Dominic Purcell,0.09051593796425798,11.0
5933,Dominic Sena,0.4608988777777778,9.0
5934,Dominic Toretto,5.13052324736842,10.0
5935,Dominic West,1.0698974380652437,10.0
5936,Dominick Pezzulo,1.5864427619047619,11.0
5937,Dominik García-Lorido,-0.21565754166666665,10.0
5938,Dominique 'Domino' Derval,24.671937818181817,11.0
5939,Dominique Dunne,10.42056074766355,11.0
5940,Dominique Frot,0.7511906,11.0
5941,Dominique Louis,5.863501,11.0
5942,Dominique McElligott,0.9520208,11.0
5943,Dominique Othenin-Girard,1.3284508,11.0
5944,Dominique Pinon,-0.5757575757575758,9.0
5945,Dominique Sanda,-0.48705882352941177,9.0
5946,Dominique Séguin,3.9608258,11.0
5947,Domino Harvey,-0.54110996,9.0
5948,Domino Petachi,3.4444444444444446,11.0
5949,Domnu' Bebe,0.3909314846746666,11.0
5950,Don,3.6544171333333333,10.0
5951,Don 'Wardaddy' Collier,2.114969205882353,11.0
5952,Don Ameche,1.0,11.0
5953,Don Birnam,7.8,11.0
5954,Don Bluth,2.331538373537864,9.0
5955,Don Bonfante,0.2462686567164179,11.0
5956,Don Brodie,31.423076923076923,11.0
5957,Don Calfa,2.55925,11.0
5958,Don Carini,0.2462686567164179,11.0
5959,Don Carmody,4.701982141875593,9.0
5960,Don Cheadle,2.6383421954374877,19.0
5961,Don Cleveland,-0.5831961428571428,9.0
5962,Don Coscarelli,1.427617,11.0
5963,Don Curry,2.557594875,10.0
5964,Don Dawson,0.15841144927536233,11.0
5965,Don Diego de la Vega / Zorro,1.6346160315789473,11.0
5966,Don Donoso Fellove,-0.5431004166666666,9.0
5967,Don Falcone,-0.7151665217391304,9.0
5968,Don Granger,3.29345267,10.0
5969,Don Griffin,-0.37659005714285715,9.0
5970,Don Hahn,0.9854651320000001,14.0
5971,Don Hall,1.2170771,10.0
5972,Don Holden,-0.9674905714285714,9.0
5973,Don Johnson,1.1465158012479872,9.0
5974,Don Juan deMarco,-0.112,9.0
5975,Don Leo,-0.8976087111111111,9.0
5976,Don Lino (voice),3.897000253333333,11.0
5977,Don Lockwood,1.8337531486146095,11.0
5978,Don MacBain,0.22747046666666668,11.0
5979,Don Mancini,1.069137,11.0
5980,Don McKellar,-0.8095525333333333,9.0
5981,Don Michael Corleone,2.0949232336182337,10.0
5982,Don Michael Paul,-0.43609801121281466,10.0
5983,Don Murphy,3.059401732318158,10.0
5984,Don Murray,4.705882352941177,11.0
5985,Don Pampa,-0.812761,9.0
5986,Don Pedro Vargas,-0.20108108108108108,9.0
5987,Don Piper,-0.0314602,9.0
5988,Don Rafael Montero,1.6346160315789473,11.0
5989,Don Reba,-0.812761,9.0
5990,Don Rickles,4.291335608226496,9.0
5991,Don Rumata,-0.812761,9.0
5992,Don Scardino,-0.08540396666666666,9.0
5993,Don Shanks,1.3284508,11.0
5994,Don Siegel,4.375,11.0
5995,Don Sikorski,-0.38252768,9.0
5996,Don Simpson,11.577439538877028,10.0
5997,Don Taylor,3.939562,11.0
5998,Don Vincent 'Vinnie' Mancini-Corleone,1.5327048518518518,11.0
5999,Don Vito Corleone,21.250771724358977,10.0
6000,Don Wycherley,-0.9076518823529411,9.0
6001,Dona Ana,-0.112,9.0
6002,Dona Holloway,9.436070625,11.0
6003,Donal Logue,0.4607154800683353,10.0
6004,Donald Austin,-0.5053333333333333,9.0
6005,Donald Carruthers,2.3590526470588236,11.0
6006,Donald Crisp,3.513888888888889,10.0
6007,Donald De Line,1.1498757809606857,10.0
6008,Donald Faison,2.7368004404040405,10.0
6009,Donald Gibb,6.870746,11.0
6010,Donald Glover,18.427493333333334,11.0
6011,Donald Greenleaf,-0.1619047619047619,9.0
6012,Donald Kushner,6.547323,11.0
6013,Donald Moffat,0.3086506666666667,11.0
6014,Donald O'Connor,1.8337531486146095,11.0
6015,Donald Patterson,-0.40948145,9.0
6016,Donald Petrie,0.9763727513264623,10.0
6017,Donald Pleasence,49.12259580000001,10.0
6018,Donald Ranvaud,8.28538484848485,11.0
6019,Donald Sumpter,2.2986668,11.0
6020,Donald Sutherland,0.8869461674124491,10.0
6021,"Donald W. Blackburn, M.D.",1.1497937894736843,11.0
6022,Donald W. Ernst,0.135932125,11.0
6023,Donald Woods,22.80952380952381,11.0
6024,Donatello / Foot #3,2.12,11.0
6025,Dondre Whitfield,-0.2733232666666667,9.0
6026,Dong Yu,0.590901395302523,11.0
6027,Dong-ming Shi,0.590901395302523,11.0
6028,Donkey (voice),4.940112815085228,10.0
6029,Donna,8.523722142857142,10.0
6030,Donna Biebe,-0.6825663214285714,9.0
6031,Donna Chadway,0.7255769655172414,11.0
6032,Donna De Angelo,-0.750274125,9.0
6033,Donna Gardner,0.34704761904761905,11.0
6034,Donna Gigliotti,3.512052056924604,10.0
6035,Donna Hawthorne,-0.1195496551724138,9.0
6036,Donna Jensen,3.9282939615384613,11.0
6037,Donna Ludwig,7.34083323076923,11.0
6038,Donna McLoughlin,1.5864427619047619,11.0
6039,Donna Murphy,0.3485004346153846,10.0
6040,Donna Newman,1.8809854424242425,11.0
6041,Donna Reed,9.75879594053745,10.0
6042,Donna Remar,0.1111154,11.0
6043,Donna Roth,0.873386021114865,10.0
6044,Donna Sheridan,10.727723788461539,11.0
6045,Donnacha,2.5213873846153847,11.0
6046,Donnie Azoff,2.92000694,11.0
6047,Donnie Brasco / Joseph D. 'Joe' Pistone,0.1987142,11.0
6048,Donnie Darko,-0.7882463333333334,9.0
6049,Donnie Dunagan,310.709965034965,11.0
6050,Donnie Eaton,0.3820014,11.0
6051,Donnie Smith,0.3095081891891892,11.0
6052,Donnie Wahlberg,17.757002216666667,10.0
6053,Donnie Yen,1.7416889899364967,10.0
6054,Donny,6.0894374735294114,10.0
6055,Donny Alamsyah,2.7319881818181817,11.0
6056,Donny Berger,-0.17059475714285716,9.0
6057,Donovan 'Red' Grant,38.4493825,11.0
6058,Donovan Cook,4.4931341,11.0
6059,Donovan Donaly,0.9990135833333333,11.0
6060,Donovan Scott,15.359888837777778,10.0
6061,Dooley,-0.15583201666666666,9.0
6062,Doon Harrow,-0.6751082181818182,9.0
6063,Dora,0.9298993103448275,11.0
6064,Dora Bryan,-0.78325025,9.0
6065,Dora Jansen,1.2052435,11.0
6066,Dora Shaller,-0.9986413333333334,9.0
6067,Doreen Carter,-0.6947642610062893,9.0
6068,Dorfältester,-0.16547583892617448,9.0
6069,Dorian Brown,1.3841833333333333,11.0
6070,Dorian Gray,1.298271846153846,11.0
6071,Dorian Montier,-0.30377893333333333,9.0
6072,Dorie,-0.77673435,9.0
6073,Dorinda Durston,1.0414921964217738,11.0
6074,Doris,3.714932891666667,10.0
6075,Doris Dowling,7.8,11.0
6076,Doris Roberts,0.2862456888888889,11.0
6077,Doris Vinyard,0.19375635,11.0
6078,Dorita Evita Perez,-0.7424703636363637,9.0
6079,Dorka Gryllus,2.5745592,11.0
6080,Dorota,2.4306450571428573,11.0
6081,Dorothy,-0.122956125,9.0
6082,Dorothy (voice),-0.7333996142857143,9.0
6083,Dorothy Aufiero,0.5484101061111111,11.0
6084,Dorothy Boyd,4.47105184,11.0
6085,Dorothy Brock,4.195899772209567,11.0
6086,Dorothy Gale,5.30035180682031,10.0
6087,Dorothy Johnson,1.598293,11.0
6088,Dorothy Lamour,5.5,10.0
6089,Dorothy Lyman,0.25179625,11.0
6090,Dorothy McGuire,2.9,11.0
6091,Dorothy Stratten,-0.11545454545454545,9.0
6092,Dorothy Washington,-0.688597,9.0
6093,Dorothée Berryman,-0.57095725,9.0
6094,Dory (voice),9.003569531914893,11.0
6095,Dot,-0.5762,9.0
6096,Dot (voice),2.0271571583333334,11.0
6097,Dot Black,0.147919225,11.0
6098,Dot Woods,1.0368115375,11.0
6099,Dottie Hinson,1.686469625,11.0
6100,Dottie Smith,-0.6334931,9.0
6101,Dottie Thompson,-0.38381872727272726,9.0
6102,Doug,5.642251558333332,9.0
6103,Doug Atchison,1.368553125,11.0
6104,Doug Billings,7.151358755357142,10.0
6105,Doug Bukowski,3.6415808666666667,11.0
6106,Doug Butabi,0.7841861764705882,11.0
6107,Doug Claybourne,1.6346160315789473,11.0
6108,Doug Davison,1.4001237696428572,9.0
6109,Doug E. Doug,10.061742928571428,11.0
6110,Doug Hansen,2.6986833454545454,11.0
6111,Doug Hutchison,-0.7351205650406505,10.0
6112,Doug Johnson,0.8310254,11.0
